,Year,Province,Sex,Age_group,Indicators_Health,Num_Person_Health,J_L_R_Dissatisfied,J_L_R_Going_to_school,J_L_R_not_worked_last_year,J_L_R_Job_leavers,J_L_R_Jobs_losers,J_L_R_Never_worked,J_L_R_Other_reasons,J_L_R_Own_illness_disability,J_L_R_Permanent_layoff,J_L_R_Personal_family_reasons,J_L_R_Retired,J_L_R_Temporary_layoff
147,2017,Alberta,Males,3,Asthma,24000.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
148,2017,Alberta,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",144200.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
149,2017,Alberta,Males,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",176800.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
150,2017,Alberta,Males,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),18100.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
151,2017,Alberta,Males,3,Contact with a medical doctor in the past 12 months,0.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
152,2017,Alberta,Males,3,"Current smoker, daily",79600.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
153,2017,Alberta,Males,3,"Current smoker, daily or occasional",98500.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
154,2017,Alberta,Males,3,Diabetes,66100.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
155,2017,Alberta,Males,3,"Fruit and vegetable consumption, 5 times or more per day",73700.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
156,2017,Alberta,Males,3,Has a regular healthcare provider,363100.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
157,2017,Alberta,Males,3,Heavy drinking,83900.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
158,2017,Alberta,Males,3,High blood pressure,118800.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
159,2017,Alberta,Males,3,Influenza immunization in the past 12 months,141300.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
160,2017,Alberta,Males,3,"Life satisfaction, satisfied or very satisfied",358300.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
161,2017,Alberta,Males,3,Mood disorder,37900.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
162,2017,Alberta,Males,3,"Perceived health, fair or poor",67800.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
163,2017,Alberta,Males,3,"Perceived health, very good or excellent",235200.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
164,2017,Alberta,Males,3,"Perceived life stress, most days quite a bit or extremely stressful",105600.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
165,2017,Alberta,Males,3,"Perceived mental health, fair or poor",31400.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
166,2017,Alberta,Males,3,"Perceived mental health, very good or excellent",288100.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
167,2017,Alberta,Males,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",244600.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
168,2017,Alberta,Males,3,"Sense of belonging to local community, somewhat strong or very strong",273200.0,1500.0,0.0,101300.0,16200.0,24700.0,5500.0,0.0,1800.0,23600.0,0.0,7000.0,0.0
169,2017,Alberta,Males,4,Arthritis (15 years and over),103300.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
170,2017,Alberta,Males,4,Asthma,13300.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
171,2017,Alberta,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",64000.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
172,2017,Alberta,Males,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",93900.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
173,2017,Alberta,Males,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),18600.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
174,2017,Alberta,Males,4,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
175,2017,Alberta,Males,4,"Current smoker, daily",16700.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
176,2017,Alberta,Males,4,"Current smoker, daily or occasional",20800.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
177,2017,Alberta,Males,4,Diabetes,52700.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
178,2017,Alberta,Males,4,"Fruit and vegetable consumption, 5 times or more per day",38700.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
179,2017,Alberta,Males,4,Has a regular healthcare provider,222800.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
180,2017,Alberta,Males,4,Heavy drinking,23600.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
181,2017,Alberta,Males,4,High blood pressure,101100.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
182,2017,Alberta,Males,4,Influenza immunization in the past 12 months,138800.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
183,2017,Alberta,Males,4,"Life satisfaction, satisfied or very satisfied",190200.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
184,2017,Alberta,Males,4,Mood disorder,14400.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
185,2017,Alberta,Males,4,"Perceived health, fair or poor",51900.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
186,2017,Alberta,Males,4,"Perceived health, very good or excellent",109000.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
187,2017,Alberta,Males,4,"Perceived life stress, most days quite a bit or extremely stressful",32000.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
188,2017,Alberta,Males,4,"Perceived mental health, fair or poor",13000.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
189,2017,Alberta,Males,4,"Perceived mental health, very good or excellent",143100.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
190,2017,Alberta,Males,4,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",101600.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
191,2017,Alberta,Males,4,"Sense of belonging to local community, somewhat strong or very strong",164300.0,0.0,0.0,319800.0,14800.0,7800.0,12100.0,0.0,0.0,7500.0,0.0,11200.0,0.0
192,2017,British Columbia,Females,1,Arthritis (15 years and over),12200.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
193,2017,British Columbia,Females,1,Asthma,31600.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
194,2017,British Columbia,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), obese",55600.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
195,2017,British Columbia,Females,1,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",137300.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
196,2017,British Columbia,Females,1,Breast milk feeding initiation,86800.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
197,2017,British Columbia,Females,1,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
198,2017,British Columbia,Females,1,Contact with a medical doctor in the past 12 months,0.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
199,2017,British Columbia,Females,1,"Current smoker, daily",28900.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
200,2017,British Columbia,Females,1,"Current smoker, daily or occasional",57800.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
201,2017,British Columbia,Females,1,Diabetes,0.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
202,2017,British Columbia,Females,1,"Exclusive breastfeeding, at least 6 months",31200.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
203,2017,British Columbia,Females,1,"Fruit and vegetable consumption, 5 times or more per day",177700.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
204,2017,British Columbia,Females,1,Has a regular healthcare provider,394500.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
205,2017,British Columbia,Females,1,Heavy drinking,122300.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
206,2017,British Columbia,Females,1,High blood pressure,0.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
207,2017,British Columbia,Females,1,Influenza immunization in the past 12 months,123500.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
208,2017,British Columbia,Females,1,"Life satisfaction, satisfied or very satisfied",500800.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
209,2017,British Columbia,Females,1,Mood disorder,77100.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
210,2017,British Columbia,Females,1,"Perceived health, fair or poor",40500.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
211,2017,British Columbia,Females,1,"Perceived health, very good or excellent",373700.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
212,2017,British Columbia,Females,1,"Perceived life stress, most days quite a bit or extremely stressful",134000.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
213,2017,British Columbia,Females,1,"Perceived mental health, fair or poor",54700.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
214,2017,British Columbia,Females,1,"Perceived mental health, very good or excellent",319000.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
215,2017,British Columbia,Females,1,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",370100.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
216,2017,British Columbia,Females,1,"Sense of belonging to local community, somewhat strong or very strong",335100.0,5100.0,36100.0,22800.0,54400.0,25200.0,99600.0,3800.0,1600.0,24600.0,0.0,0.0,0.0
217,2017,British Columbia,Females,2,Arthritis (15 years and over),35200.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
218,2017,British Columbia,Females,2,Asthma,49200.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
219,2017,British Columbia,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), obese",96300.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
220,2017,British Columbia,Females,2,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",106200.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
221,2017,British Columbia,Females,2,Breast milk feeding initiation,97300.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
222,2017,British Columbia,Females,2,Chronic obstructive pulmonary disease (COPD; 35 years and over),0.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
223,2017,British Columbia,Females,2,Contact with a medical doctor in the past 12 months,0.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
224,2017,British Columbia,Females,2,"Current smoker, daily",32100.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
225,2017,British Columbia,Females,2,"Current smoker, daily or occasional",46600.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
226,2017,British Columbia,Females,2,Diabetes,0.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
227,2017,British Columbia,Females,2,"Exclusive breastfeeding, at least 6 months",54600.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
228,2017,British Columbia,Females,2,"Fruit and vegetable consumption, 5 times or more per day",176500.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
229,2017,British Columbia,Females,2,Has a regular healthcare provider,404000.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
230,2017,British Columbia,Females,2,Heavy drinking,64400.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
231,2017,British Columbia,Females,2,High blood pressure,32700.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
232,2017,British Columbia,Females,2,Influenza immunization in the past 12 months,138900.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
233,2017,British Columbia,Females,2,"Life satisfaction, satisfied or very satisfied",440400.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
234,2017,British Columbia,Females,2,Mood disorder,62700.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
235,2017,British Columbia,Females,2,"Perceived health, fair or poor",48200.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
236,2017,British Columbia,Females,2,"Perceived health, very good or excellent",319900.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
237,2017,British Columbia,Females,2,"Perceived life stress, most days quite a bit or extremely stressful",134500.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
238,2017,British Columbia,Females,2,"Perceived mental health, fair or poor",41500.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
239,2017,British Columbia,Females,2,"Perceived mental health, very good or excellent",317200.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
240,2017,British Columbia,Females,2,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",282800.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
241,2017,British Columbia,Females,2,"Sense of belonging to local community, somewhat strong or very strong",353600.0,9700.0,9800.0,236400.0,68900.0,42200.0,76000.0,10200.0,8600.0,40800.0,27700.0,0.0,0.0
242,2017,British Columbia,Females,3,Arthritis (15 years and over),147500.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
243,2017,British Columbia,Females,3,Asthma,47000.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
244,2017,British Columbia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), obese",123100.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
245,2017,British Columbia,Females,3,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",154400.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
246,2017,British Columbia,Females,3,Breast milk feeding initiation,0.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
247,2017,British Columbia,Females,3,Chronic obstructive pulmonary disease (COPD; 35 years and over),17000.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
248,2017,British Columbia,Females,3,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
249,2017,British Columbia,Females,3,"Current smoker, daily",43500.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
250,2017,British Columbia,Females,3,"Current smoker, daily or occasional",57000.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
251,2017,British Columbia,Females,3,Diabetes,29700.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
252,2017,British Columbia,Females,3,"Exclusive breastfeeding, at least 6 months",0.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
253,2017,British Columbia,Females,3,"Fruit and vegetable consumption, 5 times or more per day",160500.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
254,2017,British Columbia,Females,3,Has a regular healthcare provider,455700.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
255,2017,British Columbia,Females,3,Heavy drinking,68100.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
256,2017,British Columbia,Females,3,High blood pressure,106100.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
257,2017,British Columbia,Females,3,Influenza immunization in the past 12 months,182500.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
258,2017,British Columbia,Females,3,"Life satisfaction, satisfied or very satisfied",430600.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
259,2017,British Columbia,Females,3,Mood disorder,79300.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
260,2017,British Columbia,Females,3,"Perceived health, fair or poor",99400.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
261,2017,British Columbia,Females,3,"Perceived health, very good or excellent",266600.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
262,2017,British Columbia,Females,3,"Perceived life stress, most days quite a bit or extremely stressful",114700.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
263,2017,British Columbia,Females,3,"Perceived mental health, fair or poor",60200.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
264,2017,British Columbia,Females,3,"Perceived mental health, very good or excellent",302200.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
265,2017,British Columbia,Females,3,"Self-reported physical activity, 150 minutes per week, adult (18 years and over)",323200.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
266,2017,British Columbia,Females,3,"Sense of belonging to local community, somewhat strong or very strong",341600.0,0.0,0.0,219500.0,31100.0,16400.0,30900.0,0.0,6500.0,15800.0,0.0,18400.0,0.0
267,2017,British Columbia,Females,4,Arthritis (15 years and over),211600.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
268,2017,British Columbia,Females,4,Asthma,40100.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
269,2017,British Columbia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), obese",91800.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
270,2017,British Columbia,Females,4,"Body mass index, adjusted self-reported, adult (18 years and over), overweight",133400.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
271,2017,British Columbia,Females,4,Breast milk feeding initiation,0.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
272,2017,British Columbia,Females,4,Chronic obstructive pulmonary disease (COPD; 35 years and over),40600.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
273,2017,British Columbia,Females,4,Contact with a medical doctor in the past 12 months,0.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
274,2017,British Columbia,Females,4,"Current smoker, daily",22600.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
275,2017,British Columbia,Females,4,"Current smoker, daily or occasional",29700.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
276,2017,British Columbia,Females,4,Diabetes,53700.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
277,2017,British Columbia,Females,4,"Exclusive breastfeeding, at least 6 months",0.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
278,2017,British Columbia,Females,4,"Fruit and vegetable consumption, 5 times or more per day",144300.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
279,2017,British Columbia,Females,4,Has a regular healthcare provider,409200.0,0.0,0.0,677200.0,15800.0,4900.0,78700.0,0.0,0.0,4800.0,0.0,11600.0,0.0
